X,Y,Z,licence
403040,5733660,63.4552407,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
403140,5733660,63.45530803,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
403240,5733660,63.46211863,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
403340,5733660,63.47155935,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
403440,5733660,63.47289279,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
403540,5733660,63.47493981,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
403640,5733660,63.47672766,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
403740,5733660,63.48087186,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
403840,5733660,63.49732025,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
403940,5733660,63.49819117,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
404040,5733660,63.50032473,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
404140,5733660,63.50145101,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
404240,5733660,63.50162993,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
404340,5733660,63.50573113,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
404440,5733660,63.5077934,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
404540,5733660,63.51210522,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
404640,5733660,63.51507023,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
404740,5733660,63.51984789,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
404840,5733660,63.52081609,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
404940,5733660,63.52162176,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
405040,5733660,63.53897416,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
405140,5733660,63.54489823,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
405240,5733660,63.54555457,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
405340,5733660,63.5514235,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
405440,5733660,63.55714807,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
405540,5733660,63.56566137,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
405640,5733660,63.5707453,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
405740,5733660,63.57091588,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
405840,5733660,63.57300267,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
405940,5733660,63.57356215,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
406040,5733660,63.57521735,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
406140,5733660,63.58179466,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
406240,5733660,63.58688622,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
406340,5733660,63.58867533,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
406440,5733660,63.59275322,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
406540,5733660,63.59432189,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
406640,5733660,63.59817775,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
406740,5733660,63.60143124,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
406840,5733660,63.60293554,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
406940,5733660,63.60858137,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
407040,5733660,63.61451044,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
407140,5733660,63.61758326,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
407240,5733660,63.61764419,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
407340,5733660,63.62042136,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
407440,5733660,63.6229139,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
407540,5733660,63.62442533,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
407640,5733660,63.6268687,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
407740,5733660,63.62969401,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
407840,5733660,63.6318564,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
407940,5733660,63.63308635,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
408040,5733660,63.63564284,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
408140,5733660,63.63730181,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
408240,5733660,63.63731044,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
408340,5733660,63.6388839,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
408440,5733660,63.64456142,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
408540,5733660,63.65183214,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
408640,5733660,63.65331388,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
408740,5733660,63.6555823,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
408840,5733660,63.6585722,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
408940,5733660,63.66105072,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
409040,5733660,63.66451011,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
409140,5733660,63.67180982,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
409240,5733660,63.67630749,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
409340,5733660,63.67709223,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
409440,5733660,63.67857133,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
409540,5733660,63.67875857,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
409640,5733660,63.68644695,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
409740,5733660,63.68696879,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
409840,5733660,63.6954885,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
409940,5733660,63.69914765,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
410040,5733660,63.69924037,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
410140,5733660,63.69940536,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
410240,5733660,63.70100903,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
410340,5733660,63.70236567,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
410440,5733660,63.70743787,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
410540,5733660,63.70747803,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
410640,5733660,63.71037632,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
410740,5733660,63.71320341,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
410840,5733660,63.71415478,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
410940,5733660,63.71499165,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
411040,5733660,63.7182654,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
411140,5733660,63.71838209,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
411240,5733660,63.71955604,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
411340,5733660,63.72298394,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
411440,5733660,63.73023344,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
411540,5733660,63.73756119,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
411640,5733660,63.73828283,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
411740,5733660,63.73832547,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
411840,5733660,63.73927008,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
411940,5733660,63.7394371,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
412040,5733660,63.7450634,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
402040,5733560,63.7453806,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
402140,5733560,63.74608463,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
402240,5733560,63.74910135,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
402340,5733560,63.7493149,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
402440,5733560,63.74954074,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
402540,5733560,63.75454319,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
402640,5733560,63.76143547,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
402740,5733560,63.76252854,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
402840,5733560,63.76562196,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
402940,5733560,63.76582359,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
403040,5733560,63.76914874,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
403140,5733560,63.7693878,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
403240,5733560,63.77121337,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
403340,5733560,63.77600058,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
403440,5733560,63.77726193,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
403540,5733560,63.79025833,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
403640,5733560,63.79275951,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
403740,5733560,63.79364688,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
403840,5733560,63.79400207,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
403940,5733560,63.79624154,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
404040,5733560,63.80042695,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
404140,5733560,63.80076823,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
404240,5733560,63.80203164,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
404340,5733560,63.80382563,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
404440,5733560,63.80883315,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
404540,5733560,63.80883877,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
404640,5733560,63.811395,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
404740,5733560,63.81491082,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
404840,5733560,63.8151306,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
404940,5733560,63.81537802,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
405040,5733560,63.82201802,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
405140,5733560,63.82232074,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
405240,5733560,63.8224599,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
405340,5733560,63.82253733,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
405440,5733560,63.82279905,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
405540,5733560,63.82285885,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
405640,5733560,63.8276176,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
405740,5733560,63.82777655,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
405840,5733560,63.83244586,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
405940,5733560,63.83398575,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
406040,5733560,63.83501794,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
406140,5733560,63.83546118,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
406240,5733560,63.83890266,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
406340,5733560,63.8425463,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
406440,5733560,63.84849735,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
406540,5733560,63.85463529,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
406640,5733560,63.85491989,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
406740,5733560,63.85585966,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
406840,5733560,63.8568169,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
406940,5733560,63.86190419,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
407040,5733560,63.86592331,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
407140,5733560,63.87103241,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
407240,5733560,63.87340531,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
407340,5733560,63.87957491,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
407440,5733560,63.88031227,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
407540,5733560,63.88352952,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
407640,5733560,63.88389765,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
407740,5733560,63.88682923,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
407840,5733560,63.89394886,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
407940,5733560,63.89467089,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
408040,5733560,63.89777824,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
408140,5733560,63.89867881,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
408240,5733560,63.89934631,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
408340,5733560,63.91549132,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
408440,5733560,63.91722347,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
408540,5733560,63.92076884,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
408640,5733560,63.92668908,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
408740,5733560,63.92898949,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
408840,5733560,63.93344344,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
408940,5733560,63.93372196,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
409040,5733560,63.93590929,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
409140,5733560,63.93620159,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
409240,5733560,63.93718613,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
409340,5733560,63.94009198,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
409440,5733560,63.94568624,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
409540,5733560,63.95094294,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
409640,5733560,63.95275186,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
409740,5733560,63.95448573,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
409840,5733560,63.95769915,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
409940,5733560,63.9625628,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
410040,5733560,63.96362096,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
410140,5733560,63.96916011,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
410240,5733560,63.96925961,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
410340,5733560,63.96942234,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
410440,5733560,63.97341128,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
410540,5733560,63.98100377,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
410640,5733560,63.98191603,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
410740,5733560,63.98212316,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
410840,5733560,63.98949366,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
410940,5733560,63.98985562,Datenlizenz Deutschland – Flurabstandskarte NRW 1988 – Version 2.0 - see http://www.govdata.de/dl-de/by-2-0 for more details
